,item_id,answer
1285,1367,False
1286,1368,True
1287,1369,True
1288,1370,True
1289,1371,False
1290,1372,True
1291,1373,False
1292,1374,True
1293,1375,True
1294,1376,True
1295,1377,True
1296,1378,True
1297,1379,True
1298,1380,False
1299,1381,False
1300,1382,True
1301,1383,False
1302,1384,True
1303,1385,False
1304,1386,True
1305,1387,True
1306,1388,True
1307,1389,True
1308,1390,True
1309,1391,False
1310,1392,True
1311,1393,True
1312,1394,True
1313,1395,True
1314,1396,False
1315,1397,False
1316,1398,False
1317,1399,True
1318,1400,False
1319,1402,False
1320,1403,False
1321,1404,True
1322,1405,True
1323,1406,False
1324,1407,False
1325,1408,False
1326,1409,False
1327,1410,False
1328,1411,False
1329,1412,False
1330,1413,True
1331,1414,False
1332,1415,False
1333,1416,True
1334,1417,True
1335,1418,False
1336,1419,True
1337,1420,False
1338,1421,True
1339,1422,True
1340,1423,True
1341,1424,False
1342,1425,True
1343,1426,True
1344,1427,False
1345,1428,True
1346,1429,True
1347,1430,False
1348,1431,False
1349,1432,False
1350,1433,True
1351,1434,False
1352,1435,False
1353,1436,True
1354,1437,False
1355,1438,False
1356,1439,True
1357,1440,True
1358,1441,True
1359,1442,True
1360,1443,False
1361,1444,True
1362,1445,False
1363,1446,False
1364,1447,False
1365,1448,False
1366,1449,False
1367,1450,False
1368,1451,False
1369,1452,False
1370,1453,False
1371,1454,True
1372,1455,False
1373,1456,True
1374,1457,True
1375,1458,False
1376,1459,False
1377,1461,True
1378,1462,True
1379,1463,False
1380,1464,True
1381,1465,True
1382,1466,True
1383,1467,True
1384,1468,True
1385,1469,False
1386,1470,False
1387,1471,False
1388,1472,True
1389,1473,True
1390,1474,False
1391,1475,True
1392,1476,False
1393,1477,True
1394,1478,False
1395,1479,True
1396,1480,True
1397,1481,False
1398,1482,True
1399,1483,False
1400,1484,True
1401,1485,True
1402,1486,False
1403,1487,True
1404,1488,True
1405,1489,False
1406,1490,False
1407,1491,False
1408,1492,True
1409,1493,False
1410,1494,True
1411,1495,True
1412,1496,True
1413,1497,False
1414,1498,False
1415,1499,False
1416,1500,True
1417,1501,False
1418,1502,True
1419,1503,False
1420,1504,False
1421,1505,False
1422,1506,True
1423,1507,False
1424,1508,True
1425,1509,False
1426,1510,True
1427,1511,False
1428,1512,True
1429,1513,True
1430,1514,False
1431,1515,True
1432,1516,False
1433,1517,True
1434,1518,False
1435,1519,False
1436,1520,False
1437,1521,True
1438,1522,True
1439,1523,False
1440,1524,True
1441,1525,True
1442,1526,False
1443,1527,True
1444,1528,True
1445,1529,True
1446,1530,True
1447,1531,False
1448,1532,False
1449,1533,True
1450,1534,True
1451,1535,False
1452,1536,True
1453,1537,False
1454,1538,True
1455,1539,False
1456,1540,False
1457,1541,True
1458,1542,True
1459,1543,False
1460,1544,True
1461,1545,True
1462,1546,False
1463,1547,False
1464,1548,True
1465,1549,False
1466,1550,False
1467,1551,True
1468,1552,False
1469,1553,True
1470,1554,False
1471,1555,True
1472,1556,True
1473,1557,False
1474,1558,False
1475,1559,True
1476,1560,True
1477,1561,False
1478,1562,True
1479,1563,True
1480,1564,True
1481,1566,True
1482,1569,True
1483,1571,False
1484,1572,True
1485,1573,False
1486,1574,True
1487,1575,True
1488,1576,True
1489,1577,True
1490,1578,False
1491,1579,True
1492,1580,True
1493,1581,True
1494,1582,True
1495,1583,True
1496,1584,False
1497,1585,True
1498,1586,True
1499,1587,False
1500,1588,True
1501,1589,True
1502,1590,False
1503,1592,False
1504,1593,False
1505,1594,True
1506,1595,False
1507,1596,False
1508,1597,False
1509,1598,True
1510,1599,True
1511,1600,True
1512,1601,True
1513,1602,True
1514,1603,False
1515,1604,False
1516,1605,False
1517,1606,True
1518,1607,True
1519,1608,False
1520,1609,False
1521,1610,False
1522,1611,False
1523,1612,True
1524,1613,True
1525,1614,False
1526,1615,True
1527,1616,False
1528,1617,False
1529,1618,True
1530,1619,False
1531,1620,False
1532,1621,True
1533,1622,False
1534,1623,False
1535,1624,True
1536,1625,False
1537,1626,True
1538,1627,False
1539,1628,True
1540,1629,True
1541,1630,False
1542,1631,True
1543,1632,False
1544,1636,False
1545,1637,False
1546,1638,False
1547,1639,True
1548,1640,False
1549,1641,False
1550,1642,False
1551,1643,False
1552,1645,False
1553,1646,True
1554,1647,False
1555,1648,True
1556,1649,True
1557,1650,True
1558,1651,True
1559,1652,False
1560,1653,False
1561,1654,False
1562,1655,True
1563,1656,True
1564,1657,False
1565,1658,True
1566,1659,False
1567,1660,False
1568,1661,False
1569,1662,False
1570,1663,False
1571,1666,False
1572,1667,False
1573,1668,True
1574,1669,False
1575,1670,True
1576,1671,False
1577,1672,False
1578,1673,True
1579,1674,True
1580,1675,True
1581,1676,True
1582,1678,False
1583,1679,True
1584,1680,True
1585,1681,False
1586,1682,True
1587,1683,True
1588,1684,True
1589,1685,False
1590,1687,True
1591,1688,True
1592,1689,False
1593,1690,True
1594,1691,False
1595,1692,False
1596,1693,False
1597,1694,False
1598,1695,False
1599,1696,True
1600,1697,True
1601,1699,False
1602,1700,False
1603,1701,True
1604,1702,True
1605,1703,False
1606,1704,True
1607,1705,True
1608,1706,False
1609,1707,True
1610,1708,True
1611,1709,False
1612,1710,False
1613,1711,True
1614,1712,True
1615,1713,False
1616,1714,True
1617,1715,True
1618,1716,False
1619,1717,False
1620,1718,False
1621,1719,True
1622,1720,False
1623,1721,False
1624,1722,False
1625,1724,False
1626,1725,True
1627,1726,False
1628,1727,True
1629,1728,False
1630,1729,False
1631,1730,False
1632,1731,True
1633,1732,False
1634,1733,True
1635,1734,False
1636,1735,True
1637,1736,True
1638,1737,False
1639,1738,False
1640,1739,True
1641,1740,False
1642,1741,False
1643,1742,False
1644,1743,True
1645,1744,False
1646,1745,True
1647,1746,True
1648,1747,True
1649,1748,True
1650,1749,False
1651,1750,False
1652,1751,False
1653,1752,False
1654,1753,False
1655,1754,False
1656,1755,True
1657,1756,False
1658,1757,True
1659,1758,True
1660,1759,False
1661,1760,False
1662,1762,False
1663,1763,True
1664,1766,False
1665,1767,False
1666,1771,False
1667,1772,False
1668,1774,False
1669,1778,True
1670,1779,False
1671,1780,False
1672,1781,True
1673,1782,True
1674,1783,False
1675,1784,True
1676,1785,False
1677,1786,True
1678,1787,True
1679,1788,True
1680,1789,True
1681,1790,True
1682,1791,True
1683,1793,False
1684,1794,True
1685,1795,False
1686,1798,True
1687,1799,True
1688,1800,True
1689,1801,True
1690,1803,True
1691,1804,True
1692,1805,True
1693,1806,True
1694,1807,True
1695,1808,False
1696,1809,False
1697,1811,True
1698,1812,False
1699,1813,False
1700,1814,True
1701,1815,True
1702,1816,True
1703,1817,False
1704,1818,False
1705,1819,True
1706,1820,True
1707,1821,True
1708,1822,True
1709,1823,True
1710,1824,False
1711,1825,True
1712,1826,False
1713,1828,False
1714,1829,False
1715,1830,False
1716,1831,False
1717,1832,False
1718,1833,True
1719,1834,False
1720,1835,False
1721,1836,True
1722,1837,False
1723,1838,True
1724,1839,True
1725,1840,False
1726,1841,False
1727,1842,False
1728,1843,False
1729,1844,True
1730,1846,False
1731,1847,True
1732,1848,False
1733,1849,False
1734,1850,True
1735,1851,False
1736,1852,False
1737,1853,False
1738,1854,True
1739,1855,True
1740,1856,True
1741,1857,True
1742,1858,False
1743,1859,False
1744,1861,False
1745,1863,True
1746,1864,False
1747,1865,False
1748,1866,False
1749,1867,False
1750,1868,True
1751,1869,False
1752,1870,True
1753,1871,False
1754,1874,True
1755,1875,False
1756,1876,False
1757,1877,False
1758,1878,False
1759,1879,False
1760,1880,True
1761,1881,True
1762,1883,False
1763,1884,True
1764,1885,False
1765,1886,True
1766,1887,True
1767,1888,True
1768,1889,True
